ticket_date,net_weight_kg,day_of_week,is_weekend,lag_1,lag_7,rolling_mean_7,rolling_std_7
2014-01-27,24268.571428571428,0,0,23970.0,25474.285714285714,25623.87755102041,1261.7932693654966
2014-01-28,23601.428571428572,1,0,24268.571428571428,26340.0,25232.653061224493,1417.6744943100305
2014-01-29,23640.0,2,0,23601.428571428572,26457.14285714286,24830.204081632655,1411.9854859854229
2014-01-30,23671.428571428572,3,0,23640.0,27077.14285714286,24343.67346938775,1048.7501006275954
2014-01-31,24084.285714285714,4,0,23671.428571428572,26538.571428571428,23993.061224489797,405.88647299454163
2014-02-01,25628.571428571428,5,1,24084.285714285714,24715.714285714286,24123.4693877551,709.7047662225651
2014-02-02,25260.0,6,1,25628.571428571428,23970.0,24307.755102040817,821.8379340800219
2014-02-03,24655.714285714286,0,0,25260.0,24268.571428571428,24363.061224489797,831.7285617246469
2014-02-04,25104.285714285714,1,0,24655.714285714286,23601.428571428572,24577.755102040817,795.5406569319492
2014-02-05,24135.714285714286,2,0,25104.285714285714,23640.0,24648.571428571428,716.2658268364655
2014-02-06,23832.85714285714,3,0,24135.714285714286,23671.428571428572,24671.63265306122,681.3074807909974
2014-02-07,24328.571428571428,4,0,23832.85714285714,24084.285714285714,24706.530612244893,651.8267669485821
2014-02-08,24627.14285714286,5,1,24328.571428571428,25628.571428571428,24563.4693877551,510.2526099368464
2014-02-09,29091.428571428572,6,1,24627.14285714286,25260.0,25110.816326530614,1801.9565815706499
2014-02-10,31907.14285714286,0,0,29091.428571428572,24655.714285714286,26146.734693877548,3107.875306585319
2014-02-11,29014.285714285714,1,0,31907.14285714286,25104.285714285714,26705.306122448976,3237.93834153706
2014-02-12,30905.714285714286,2,0,29014.285714285714,24135.714285714286,27672.448979591834,3351.58016487075
2014-02-13,31207.14285714286,3,0,30905.714285714286,23832.85714285714,28725.91836734694,3092.5056908610554
2014-02-14,29857.14285714286,4,0,31207.14285714286,24328.571428571428,29515.71428571429,2413.783830617956
2014-02-15,29737.14285714286,5,1,29857.14285714286,24627.14285714286,30245.714285714286,1108.957038972249
2014-02-16,25991.428571428572,6,1,29737.14285714286,29091.428571428572,29802.85714285714,1948.1798587155924
2014-02-17,24112.85714285714,0,0,25991.428571428572,31907.14285714286,28689.38775510204,2647.0679270282253
2014-02-18,26112.85714285714,1,0,24112.85714285714,29014.285714285714,28274.897959183676,2809.868040712915
2014-02-19,24524.285714285714,2,0,26112.85714285714,30905.714285714286,27363.265306122452,2848.9919107778233
2014-02-20,24620.0,3,0,24524.285714285714,31207.14285714286,26422.244897959183,2423.9088094282192
2014-02-21,25490.0,4,0,24620.0,29857.14285714286,25798.367346938776,1897.2786505781633
2014-02-22,23895.714285714286,5,1,25490.0,29737.14285714286,24963.87755102041,897.1734580334333
2014-02-23,24061.428571428572,6,1,23895.714285714286,25991.428571428572,24688.16326530612,822.1866954037636
2014-02-24,23281.428571428572,0,0,24061.428571428572,24112.85714285714,24569.38775510204,966.533133097835
2014-02-25,23942.85714285714,1,0,23281.428571428572,26112.85714285714,24259.38775510204,700.3166713944719
2014-02-26,24125.714285714286,2,0,23942.85714285714,24524.285714285714,24202.448979591834,691.3349574001061
2014-02-27,22950.0,3,0,24125.714285714286,24620.0,23963.877551020407,802.4472408475173
2014-02-28,22771.428571428572,4,0,22950.0,25490.0,23575.51020408163,562.8217468753401
2014-03-01,24090.0,5,1,22771.428571428572,23895.714285714286,23603.26530612245,585.5747303461378
2014-03-02,25482.85714285714,6,1,24090.0,24061.428571428572,23806.32653061225,921.2040542793704
2014-03-03,26330.0,0,0,25482.85714285714,23281.428571428572,24241.83673469388,1281.7583889099792
2014-03-04,26434.285714285714,1,0,26330.0,23942.85714285714,24597.755102040817,1510.4152821614389
2014-03-05,26297.14285714286,2,0,26434.285714285714,24125.714285714286,24907.959183673465,1616.5619975533855
2014-03-06,29044.285714285714,3,0,26297.14285714286,22950.0,25778.571428571428,1985.3408350438172
2014-03-07,29722.85714285714,4,0,29044.285714285714,22771.428571428572,26771.632653061224,1968.9572896718857
2014-03-08,28022.85714285714,5,1,29722.85714285714,24090.0,27333.4693877551,1603.410026269701
2014-03-09,30244.285714285714,6,1,28022.85714285714,25482.85714285714,28013.67346938775,1694.839477708558
2014-03-10,31145.714285714286,0,0,30244.285714285714,26330.0,28701.63265306122,1866.2258520879095
2014-03-11,30368.571428571428,1,0,31145.714285714286,26434.285714285714,29263.67346938775,1649.413389259631
2014-03-12,32602.85714285714,2,0,30368.571428571428,26297.14285714286,30164.48979591837,1471.5604260321732
2014-03-13,31505.714285714286,3,0,32602.85714285714,29044.285714285714,30516.12244897959,1453.240506214412
2014-03-14,32151.428571428572,4,0,31505.714285714286,29722.85714285714,30863.061224489797,1520.6269805559425
2014-03-15,33194.28571428572,5,1,32151.428571428572,28022.85714285714,31601.83673469388,1112.1422345432352
2014-03-16,30934.285714285714,6,1,33194.28571428572,30244.285714285714,31700.408163265307,996.3121503199881
2014-03-17,29480.0,0,0,30934.285714285714,31145.714285714286,31462.448979591838,1302.6884065457407
2014-03-18,29400.0,1,0,29480.0,30368.571428571428,31324.08163265306,1477.8978057358397
2014-03-19,27114.285714285714,2,0,29400.0,32602.85714285714,30540.0,2036.6933318228412
2014-03-20,27681.428571428572,3,0,27114.285714285714,31505.714285714286,29993.673469387755,2237.492500978343
2014-03-21,27948.571428571428,4,0,27681.428571428572,32151.428571428572,29393.265306122452,2122.9437773590116
2014-03-22,28775.714285714286,5,1,27948.571428571428,33194.28571428572,28762.04081632653,1302.935424011893
2014-03-23,29114.285714285714,6,1,28775.714285714286,30934.285714285714,28502.04081632653,923.5865675270768
2014-03-24,30500.0,0,0,29114.285714285714,29480.0,28647.755102040817,1155.0527440744934
2014-03-25,28638.571428571428,1,0,30500.0,29400.0,28538.979591836734,1107.269029457587
2014-03-26,28754.285714285714,2,0,28638.571428571428,27114.285714285714,28773.26530612245,911.8336591524375
2014-03-27,28337.14285714286,3,0,28754.285714285714,27681.428571428572,28866.938775510203,808.8382651460687
2014-03-28,25517.14285714286,4,0,28337.14285714286,27948.571428571428,28519.591836734697,1497.6927185194384
2014-03-29,25024.285714285714,5,1,25517.14285714286,28775.714285714286,27983.673469387755,1983.2468152071501
2014-03-30,25744.285714285714,6,1,25024.285714285714,29114.285714285714,27502.244897959183,2070.175788181966
2014-03-31,25001.428571428572,0,0,25744.285714285714,30500.0,26716.73469387755,1763.6198308244757
2014-04-01,28128.571428571428,1,0,25001.428571428572,28638.571428571428,26643.87755102041,1679.5236841546855
2014-04-02,26581.428571428572,2,0,28128.571428571428,28754.285714285714,26333.469387755107,1402.402908020254
2014-04-03,25608.571428571428,3,0,26581.428571428572,28337.14285714286,25943.673469387755,1099.0592319503
2014-04-04,26760.0,4,0,25608.571428571428,25517.14285714286,26121.224489795917,1118.8816782450517
2014-04-05,25467.14285714286,5,1,26760.0,25024.285714285714,26184.48979591837,1057.3479300999363
2014-04-06,27078.571428571428,6,1,25467.14285714286,25744.285714285714,26375.102040816328,1084.6796000621625
2014-04-07,26471.428571428572,0,0,27078.571428571428,25001.428571428572,26585.102040816324,901.1824647600708
2014-04-08,25748.571428571428,1,0,26471.428571428572,28128.571428571428,26245.102040816328,629.9556496335965
2014-04-09,28015.714285714286,2,0,25748.571428571428,26581.428571428572,26450.0,922.7797402303305
2014-04-10,28548.571428571428,3,0,28015.714285714286,25608.571428571428,26870.0,1123.2641937583523
2014-04-11,30612.85714285714,4,0,28548.571428571428,26760.0,27420.408163265303,1800.3041531174242
2014-04-12,32638.571428571428,5,1,30612.85714285714,25467.14285714286,28444.89795918367,2432.8822884284928
2014-04-13,29211.428571428572,6,1,32638.571428571428,27078.571428571428,28749.591836734693,2365.880732913526
2014-04-14,27877.85714285714,0,0,29211.428571428572,26471.428571428572,28950.51020408163,2193.6144463338283
2014-04-15,25036.428571428572,1,0,27877.85714285714,25748.571428571428,28848.77551020408,2375.8100199151195
2014-04-16,24955.0,2,0,25036.428571428572,28015.714285714286,28411.530612244893,2798.691793170262
2014-04-17,23983.571428571428,3,0,24955.0,28548.571428571428,27759.38775510204,3255.944940234521
2014-04-18,21802.14285714286,4,0,23983.571428571428,30612.85714285714,26500.714285714286,3648.372505484531
2014-04-19,20562.14285714286,5,1,21802.14285714286,32638.571428571428,24775.510204081635,3071.990887459369
2014-04-20,18679.285714285714,6,1,20562.14285714286,29211.428571428572,23270.91836734694,3116.161452220778
2014-04-21,20592.85714285714,0,0,18679.285714285714,27877.85714285714,22230.20408163265,2470.806098126256
2014-04-22,22968.571428571428,1,0,20592.85714285714,25036.428571428572,21934.795918367345,2186.6536541275323
2014-04-23,24092.85714285714,2,0,22968.571428571428,24955.0,21811.632653061224,2004.9163092735093
2014-04-24,25922.85714285714,3,0,24092.85714285714,23983.571428571428,22088.673469387755,2441.506498957235
2014-04-25,27950.0,4,0,25922.85714285714,21802.14285714286,22966.938775510203,3282.2584495496417
2014-04-26,27894.285714285714,5,1,27950.0,20562.14285714286,24014.38775510204,3546.24172117396
2014-04-27,28190.0,6,1,27894.285714285714,18679.285714285714,25373.061224489797,2929.88767500457
2014-04-28,28830.0,0,0,28190.0,20592.85714285714,26549.795918367345,2269.823546225775
2014-04-29,28684.285714285714,1,0,28830.0,22968.571428571428,27366.326530612245,1730.9157375717164
2014-04-30,29230.0,2,0,28684.285714285714,24092.85714285714,28100.204081632655,1077.3469645483426
2014-05-01,26044.285714285714,3,0,29230.0,25922.85714285714,28117.551020408162,1036.6543235761235
2014-05-02,25162.85714285714,4,0,26044.285714285714,27950.0,27719.38775510204,1529.7231658188562
2014-05-03,26192.85714285714,5,1,25162.85714285714,27894.285714285714,27476.326530612245,1629.2366763967432
2014-05-04,28410.0,6,1,26192.85714285714,28190.0,27507.755102040817,1647.3197891885968
2014-05-05,27855.714285714286,0,0,28410.0,28830.0,27368.571428571428,1555.5874713279368
2014-05-06,29195.714285714286,1,0,27855.714285714286,28684.285714285714,27441.632653061224,1637.5334921166545
2014-05-07,26888.571428571428,2,0,29195.714285714286,29230.0,27107.14285714286,1438.3746969088124
2014-05-08,29872.85714285714,3,0,26888.571428571428,26044.285714285714,27654.08163265306,1675.2634940624964
2014-05-09,30275.714285714286,4,0,29872.85714285714,25162.85714285714,28384.489795918365,1514.9990297861098
2014-05-10,27215.714285714286,5,1,30275.714285714286,26192.85714285714,28530.61224489796,1302.8591941147035
2014-05-11,29582.85714285714,6,1,27215.714285714286,28410.0,28698.16326530612,1358.9708777060246
2014-05-12,29504.285714285714,0,0,29582.85714285714,27855.714285714286,28933.673469387755,1331.2067711082175
2014-05-13,27651.428571428572,1,0,29504.285714285714,29195.714285714286,28713.061224489793,1406.3823007628996
2014-05-14,26145.714285714286,2,0,27651.428571428572,26888.571428571428,28606.938775510203,1583.831878955936
2014-05-15,23175.714285714286,3,0,26145.714285714286,29872.85714285714,27650.204081632655,2467.7723338155115
2014-05-16,22097.14285714286,4,0,23175.714285714286,30275.714285714286,26481.83673469388,2913.3889509960904
2014-05-17,24477.14285714286,5,1,22097.14285714286,27215.714285714286,26090.61224489796,2981.4939250763355
2014-05-18,22237.14285714286,6,1,24477.14285714286,29582.85714285714,25041.22448979592,2836.687781631327
2014-05-19,22227.14285714286,0,0,22237.14285714286,29504.285714285714,24001.632653061224,2187.6801661193153
2014-05-20,24310.0,1,0,22227.14285714286,27651.428571428572,23524.285714285717,1521.7712558402295
2014-05-21,26631.428571428572,2,0,24310.0,26145.714285714286,23593.673469387755,1665.5065739034917
2014-05-22,28775.714285714286,3,0,26631.428571428572,23175.714285714286,24393.673469387755,2544.350933249062
2014-05-23,29114.285714285714,4,0,28775.714285714286,22097.14285714286,25396.12244897959,2852.4296499084962
2014-05-24,30500.0,5,1,29114.285714285714,24477.14285714286,26256.5306122449,3387.256917717884
2014-05-25,28638.571428571428,6,1,30500.0,22237.14285714286,27171.020408163266,2958.1992263502775
2014-05-26,28754.285714285714,0,0,28638.571428571428,22227.14285714286,28103.4693877551,2020.0755790304602
2014-05-27,28337.14285714286,1,0,28754.285714285714,24310.0,28678.77551020408,1142.481613472884
2014-05-28,25517.14285714286,2,0,28337.14285714286,26631.428571428572,28519.591836734697,1497.69271851942
2014-05-29,25024.285714285714,3,0,25517.14285714286,28775.714285714286,27983.673469387755,1983.2468152071363
2014-05-30,25744.285714285714,4,0,25024.285714285714,29114.285714285714,27502.244897959183,2070.1757881819526
2014-05-31,25001.428571428572,5,1,25744.285714285714,30500.0,26716.73469387755,1763.6198308244602
2014-06-01,27374.285714285714,6,1,25001.428571428572,28638.571428571428,26536.12244897959,1590.2149160116217
2014-06-02,27627.14285714286,0,0,27374.285714285714,28754.285714285714,26375.102040816328,1369.9930128285785
2014-06-03,27782.85714285714,1,0,27627.14285714286,28337.14285714286,26295.91836734694,1248.303182629432
2014-06-04,26748.571428571428,2,0,27782.85714285714,25517.14285714286,26471.836734693876,1206.3262141262435
2014-06-05,26337.14285714286,3,0,26748.571428571428,25024.285714285714,26659.38775510204,1033.4286297322035
2014-06-06,26328.571428571428,4,0,26337.14285714286,25744.285714285714,26742.85714285714,968.7712253544572
2014-06-07,25008.571428571428,5,1,26328.571428571428,25001.428571428572,26743.877551020407,966.632669218827
2014-06-08,26457.14285714286,6,1,25008.571428571428,27374.285714285714,26612.85714285714,928.341729831678
2014-06-09,25202.85714285714,0,0,26457.14285714286,27627.14285714286,26266.530612244893,939.0278868095025
2014-06-10,24635.714285714286,1,0,25202.85714285714,27782.85714285714,25816.938775510203,840.2406638444056
2014-06-11,27234.285714285714,2,0,24635.714285714286,26748.571428571428,25886.32653061225,943.6857315658534
2014-06-12,27411.428571428572,3,0,27234.285714285714,26337.14285714286,26039.795918367345,1103.1082950430016
2014-06-13,27117.14285714286,4,0,27411.428571428572,26328.571428571428,26152.448979591838,1175.4103970761828
2014-06-14,29262.85714285714,5,1,27117.14285714286,25008.571428571428,26760.20408163265,1531.3478187156795
2014-06-15,26154.285714285714,6,1,29262.85714285714,26457.14285714286,26716.938775510203,1545.5497730804202
2014-06-16,26791.428571428572,0,0,26154.285714285714,25202.85714285714,26943.877551020407,1395.5250917941175
2014-06-17,27670.0,1,0,26791.428571428572,24635.714285714286,27377.34693877551,963.4406980297398
2014-06-18,29210.0,2,0,27670.0,27234.285714285714,27659.591836734693,1179.6767441136446
2014-06-19,29578.571428571428,3,0,29210.0,27411.428571428572,27969.183673469386,1372.333247529231
2014-06-20,29940.0,4,0,29578.571428571428,27117.14285714286,28372.448979591834,1489.942635586127
2014-06-21,28777.14285714286,5,1,29940.0,29262.85714285714,28303.061224489797,1452.4015834377583
2014-06-22,27897.14285714286,6,1,28777.14285714286,26154.285714285714,28552.040816326535,1138.0114106833948
2014-06-23,28098.571428571428,0,0,27897.14285714286,26791.428571428572,28738.775510204083,878.65521418978
2014-06-24,28117.14285714286,1,0,28098.571428571428,27670.0,28802.65306122449,800.8114203738136
2014-06-25,27661.428571428572,2,0,28117.14285714286,29210.0,28581.428571428572,879.5522979892049
2014-06-26,28607.14285714286,3,0,27661.428571428572,29578.571428571428,28442.653061224493,765.2048005491108
2014-06-27,27467.14285714286,4,0,28607.14285714286,29940.0,28089.387755102045,474.20600100566594
2014-06-28,27774.285714285714,5,1,27467.14285714286,28777.14285714286,27946.122448979593,372.34293523434326
2014-06-29,27541.428571428572,6,1,27774.285714285714,27897.14285714286,27895.306122448976,403.1413336390963
2014-06-30,27537.14285714286,0,0,27541.428571428572,28098.571428571428,27815.102040816328,411.7185297218113
2014-07-01,27374.285714285714,1,0,27537.14285714286,28117.14285714286,27708.979591836734,416.5992170868871
2014-07-02,26952.85714285714,2,0,27374.285714285714,27661.428571428572,27607.75510204082,506.4689399874917
2014-07-03,26461.428571428572,3,0,26952.85714285714,28607.14285714286,27301.224489795917,446.58448977902066
